"component_file","component_group","component_kind","audit_risk","duplicate_group","incomplete_markers","disposition","canonicalTarget","decisionBasis"
"components/venue/tickets/ticket-generator-modal.tsx","Venue shared","Overlay / dialog","low","","0","keep","components/venue/tickets/ticket-generator-modal.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/accordion.tsx","Venue shared","Feature component","medium","DUP-049","0","keep","components/venue/ui/accordion.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/alert-dialog.tsx","Venue shared","Overlay / dialog","medium","DUP-050","0","retire later","components/ui/alert-dialog.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/alert.tsx","Venue shared","System state","medium","DUP-051","0","retire later","components/ui/alert.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/aspect-ratio.tsx","Venue shared","Feature component","medium","DUP-052","0","retire later","components/ui/aspect-ratio.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/avatar.tsx","Venue shared","Feature component","medium","DUP-053","0","retire later","components/ui/avatar.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/badge.tsx","Venue shared","Feature component","medium","DUP-054","0","keep","components/venue/ui/badge.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/breadcrumb.tsx","Venue shared","Navigation / shell","medium","DUP-055","0","keep","components/venue/ui/breadcrumb.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/button.tsx","Venue shared","Form / editor","medium","DUP-056","0","keep","components/venue/ui/button.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/calendar.tsx","Venue shared","Collection / operational view","medium","DUP-057","0","keep","components/venue/ui/calendar.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/card.tsx","Venue shared","Card / item","medium","DUP-058","0","keep","components/venue/ui/card.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/carousel.tsx","Venue shared","Feature component","medium","DUP-059","0","retire later","components/ui/carousel.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/chart.tsx","Venue shared","Analytics / visualization","low","","0","keep","components/venue/ui/chart.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/checkbox.tsx","Venue shared","Feature component","medium","DUP-061","0","keep","components/venue/ui/checkbox.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/collapsible.tsx","Venue shared","Feature component","medium","DUP-062","0","keep","components/venue/ui/collapsible.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/command.tsx","Venue shared","Form / editor","medium","DUP-063","0","keep","components/venue/ui/command.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/context-menu.tsx","Venue shared","Feature component","medium","DUP-064","0","retire later","components/ui/context-menu.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/dialog.tsx","Venue shared","Overlay / dialog","medium","DUP-065","0","keep","components/venue/ui/dialog.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/drawer.tsx","Venue shared","Overlay / dialog","medium","DUP-066","0","retire later","components/ui/drawer.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/dropdown-menu.tsx","Venue shared","Feature component","medium","DUP-067","0","retire later","components/ui/dropdown-menu.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/form.tsx","Venue shared","Form / editor","medium","DUP-068","0","retire later","components/ui/form.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/hover-card.tsx","Venue shared","Card / item","medium","DUP-069","0","retire later","components/ui/hover-card.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/input-otp.tsx","Venue shared","Form / editor","medium","DUP-070","0","retire later","components/ui/input-otp.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/input.tsx","Venue shared","Form / editor","medium","DUP-071","0","keep","components/venue/ui/input.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/label.tsx","Venue shared","Feature component","medium","DUP-072","0","keep","components/venue/ui/label.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/menubar.tsx","Venue shared","Feature component","medium","DUP-073","0","retire later","components/ui/menubar.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/navigation-menu.tsx","Venue shared","Navigation / shell","medium","DUP-074","0","retire later","components/ui/navigation-menu.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/pagination.tsx","Venue shared","Feature component","medium","DUP-075","0","retire later","components/ui/pagination.tsx","Exact duplicate; preserve until imports move and zero-use evidence is recorded."
"components/venue/ui/popover.tsx","Venue shared","Overlay / dialog","medium","DUP-076","0","keep","components/venue/ui/popover.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/progress.tsx","Venue shared","Feature component","medium","DUP-077","0","keep","components/venue/ui/progress.tsx","Retain and verify against the shared component definition of done."
"components/venue/ui/radio-group.tsx","Venue shared","Feature component","medium","DUP-078","0","keep","components/venue/ui/radio-group.tsx","Retain and verify against the shared component definition of done."
