coverage_id,persona,stage,goal_id,goal,platform,scenario,entry_route_hint,receiving_actor,expected_persisted_result,owner_domain,shipping_state,status,campaign_id,deployed_sha,actor_ids,before_state,after_state,evidence,finding_id,receiver_evidence,scope_decision_task,scope_approver
TIX-02-WEB-INVALID_INPUT,door_staff,execute,TIX-02,Resolve guest list or duplicate admission attempt,web,invalid_input,/admin/dashboard/events/[id]/check-in,customer|organization_manager,Admission counts and denial are consistent,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-02-WEB-CANCEL_OR_RETRY,door_staff,execute,TIX-02,Resolve guest list or duplicate admission attempt,web,cancel_or_retry,/admin/dashboard/events/[id]/check-in,customer|organization_manager,Admission counts and denial are consistent,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-02-WEB-NOTIFICATION,door_staff,execute,TIX-02,Resolve guest list or duplicate admission attempt,web,notification,/admin/dashboard/events/[id]/check-in,customer|organization_manager,Admission counts and denial are consistent,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-02-WEB-PERSISTENCE,door_staff,execute,TIX-02,Resolve guest list or duplicate admission attempt,web,persistence,/admin/dashboard/events/[id]/check-in,customer|organization_manager,Admission counts and denial are consistent,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-02-WEB-ACCESSIBILITY,door_staff,execute,TIX-02,Resolve guest list or duplicate admission attempt,web,accessibility,/admin/dashboard/events/[id]/check-in,customer|organization_manager,Admission counts and denial are consistent,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-02-WEB-RESPONSIVE_OR_NATIVE,door_staff,execute,TIX-02,Resolve guest list or duplicate admission attempt,web,responsive_or_native,/admin/dashboard/events/[id]/check-in,customer|organization_manager,Admission counts and denial are consistent,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-02-WEB-UNAUTHORIZED,door_staff,execute,TIX-02,Resolve guest list or duplicate admission attempt,web,unauthorized,/admin/dashboard/events/[id]/check-in,customer|organization_manager,Admission counts and denial are consistent,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-03-WEB-SUCCESS,organization_manager,close,TIX-03,Reconcile ticket sales refund and settlement views,web,success,/admin/dashboard/ticketing; /admin/dashboard/finances,customer|artist_owner,Financial state matches test transactions and refunds,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-03-WEB-EMPTY_STATE,organization_manager,close,TIX-03,Reconcile ticket sales refund and settlement views,web,empty_state,/admin/dashboard/ticketing; /admin/dashboard/finances,customer|artist_owner,Financial state matches test transactions and refunds,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-03-WEB-INVALID_INPUT,organization_manager,close,TIX-03,Reconcile ticket sales refund and settlement views,web,invalid_input,/admin/dashboard/ticketing; /admin/dashboard/finances,customer|artist_owner,Financial state matches test transactions and refunds,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-03-WEB-CANCEL_OR_RETRY,organization_manager,close,TIX-03,Reconcile ticket sales refund and settlement views,web,cancel_or_retry,/admin/dashboard/ticketing; /admin/dashboard/finances,customer|artist_owner,Financial state matches test transactions and refunds,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-03-WEB-NOTIFICATION,organization_manager,close,TIX-03,Reconcile ticket sales refund and settlement views,web,notification,/admin/dashboard/ticketing; /admin/dashboard/finances,customer|artist_owner,Financial state matches test transactions and refunds,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-03-WEB-PERSISTENCE,organization_manager,close,TIX-03,Reconcile ticket sales refund and settlement views,web,persistence,/admin/dashboard/ticketing; /admin/dashboard/finances,customer|artist_owner,Financial state matches test transactions and refunds,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-03-WEB-ACCESSIBILITY,organization_manager,close,TIX-03,Reconcile ticket sales refund and settlement views,web,accessibility,/admin/dashboard/ticketing; /admin/dashboard/finances,customer|artist_owner,Financial state matches test transactions and refunds,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-03-WEB-RESPONSIVE_OR_NATIVE,organization_manager,close,TIX-03,Reconcile ticket sales refund and settlement views,web,responsive_or_native,/admin/dashboard/ticketing; /admin/dashboard/finances,customer|artist_owner,Financial state matches test transactions and refunds,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
TIX-03-WEB-UNAUTHORIZED,organization_manager,close,TIX-03,Reconcile ticket sales refund and settlement views,web,unauthorized,/admin/dashboard/ticketing; /admin/dashboard/finances,customer|artist_owner,Financial state matches test transactions and refunds,ticketing,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-01-WEB-SUCCESS,artist_owner,close,MKT-01,Fulfill seller order and notify buyer,web,success,/artist/store; /admin/dashboard/marketplace/orders,customer,Fulfillment and order status persist across actors,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-01-WEB-EMPTY_STATE,artist_owner,close,MKT-01,Fulfill seller order and notify buyer,web,empty_state,/artist/store; /admin/dashboard/marketplace/orders,customer,Fulfillment and order status persist across actors,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-01-WEB-INVALID_INPUT,artist_owner,close,MKT-01,Fulfill seller order and notify buyer,web,invalid_input,/artist/store; /admin/dashboard/marketplace/orders,customer,Fulfillment and order status persist across actors,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-01-WEB-CANCEL_OR_RETRY,artist_owner,close,MKT-01,Fulfill seller order and notify buyer,web,cancel_or_retry,/artist/store; /admin/dashboard/marketplace/orders,customer,Fulfillment and order status persist across actors,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-01-WEB-NOTIFICATION,artist_owner,close,MKT-01,Fulfill seller order and notify buyer,web,notification,/artist/store; /admin/dashboard/marketplace/orders,customer,Fulfillment and order status persist across actors,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-01-WEB-PERSISTENCE,artist_owner,close,MKT-01,Fulfill seller order and notify buyer,web,persistence,/artist/store; /admin/dashboard/marketplace/orders,customer,Fulfillment and order status persist across actors,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-01-WEB-ACCESSIBILITY,artist_owner,close,MKT-01,Fulfill seller order and notify buyer,web,accessibility,/artist/store; /admin/dashboard/marketplace/orders,customer,Fulfillment and order status persist across actors,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-01-WEB-RESPONSIVE_OR_NATIVE,artist_owner,close,MKT-01,Fulfill seller order and notify buyer,web,responsive_or_native,/artist/store; /admin/dashboard/marketplace/orders,customer,Fulfillment and order status persist across actors,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-01-WEB-UNAUTHORIZED,artist_owner,close,MKT-01,Fulfill seller order and notify buyer,web,unauthorized,/artist/store; /admin/dashboard/marketplace/orders,customer,Fulfillment and order status persist across actors,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-02-WEB-SUCCESS,artist_owner,close,MKT-02,Inspect test payout or settlement state,web,success,/artist/store; marketplace seller finance,customer,Seller payable reconciles with campaign orders,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-02-WEB-EMPTY_STATE,artist_owner,close,MKT-02,Inspect test payout or settlement state,web,empty_state,/artist/store; marketplace seller finance,customer,Seller payable reconciles with campaign orders,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-02-WEB-INVALID_INPUT,artist_owner,close,MKT-02,Inspect test payout or settlement state,web,invalid_input,/artist/store; marketplace seller finance,customer,Seller payable reconciles with campaign orders,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-02-WEB-CANCEL_OR_RETRY,artist_owner,close,MKT-02,Inspect test payout or settlement state,web,cancel_or_retry,/artist/store; marketplace seller finance,customer,Seller payable reconciles with campaign orders,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-02-WEB-NOTIFICATION,artist_owner,close,MKT-02,Inspect test payout or settlement state,web,notification,/artist/store; marketplace seller finance,customer,Seller payable reconciles with campaign orders,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-02-WEB-PERSISTENCE,artist_owner,close,MKT-02,Inspect test payout or settlement state,web,persistence,/artist/store; marketplace seller finance,customer,Seller payable reconciles with campaign orders,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-02-WEB-ACCESSIBILITY,artist_owner,close,MKT-02,Inspect test payout or settlement state,web,accessibility,/artist/store; marketplace seller finance,customer,Seller payable reconciles with campaign orders,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-02-WEB-RESPONSIVE_OR_NATIVE,artist_owner,close,MKT-02,Inspect test payout or settlement state,web,responsive_or_native,/artist/store; marketplace seller finance,customer,Seller payable reconciles with campaign orders,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
MKT-02-WEB-UNAUTHORIZED,artist_owner,close,MKT-02,Inspect test payout or settlement state,web,unauthorized,/artist/store; marketplace seller finance,customer,Seller payable reconciles with campaign orders,marketplace,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-03-WEB-SUCCESS,platform_admin,execute,ADM-03,Moderate reported event listing or content,web,success,/admin/dashboard/marketplace; /admin/dashboard/events,organization_manager|customer,Decision is audited and public visibility updates correctly,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-03-WEB-EMPTY_STATE,platform_admin,execute,ADM-03,Moderate reported event listing or content,web,empty_state,/admin/dashboard/marketplace; /admin/dashboard/events,organization_manager|customer,Decision is audited and public visibility updates correctly,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-03-WEB-INVALID_INPUT,platform_admin,execute,ADM-03,Moderate reported event listing or content,web,invalid_input,/admin/dashboard/marketplace; /admin/dashboard/events,organization_manager|customer,Decision is audited and public visibility updates correctly,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-03-WEB-CANCEL_OR_RETRY,platform_admin,execute,ADM-03,Moderate reported event listing or content,web,cancel_or_retry,/admin/dashboard/marketplace; /admin/dashboard/events,organization_manager|customer,Decision is audited and public visibility updates correctly,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-03-WEB-NOTIFICATION,platform_admin,execute,ADM-03,Moderate reported event listing or content,web,notification,/admin/dashboard/marketplace; /admin/dashboard/events,organization_manager|customer,Decision is audited and public visibility updates correctly,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-03-WEB-PERSISTENCE,platform_admin,execute,ADM-03,Moderate reported event listing or content,web,persistence,/admin/dashboard/marketplace; /admin/dashboard/events,organization_manager|customer,Decision is audited and public visibility updates correctly,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-03-WEB-ACCESSIBILITY,platform_admin,execute,ADM-03,Moderate reported event listing or content,web,accessibility,/admin/dashboard/marketplace; /admin/dashboard/events,organization_manager|customer,Decision is audited and public visibility updates correctly,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-03-WEB-RESPONSIVE_OR_NATIVE,platform_admin,execute,ADM-03,Moderate reported event listing or content,web,responsive_or_native,/admin/dashboard/marketplace; /admin/dashboard/events,organization_manager|customer,Decision is audited and public visibility updates correctly,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-03-WEB-UNAUTHORIZED,platform_admin,execute,ADM-03,Moderate reported event listing or content,web,unauthorized,/admin/dashboard/marketplace; /admin/dashboard/events,organization_manager|customer,Decision is audited and public visibility updates correctly,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-04-WEB-SUCCESS,platform_admin,close,ADM-04,Resolve support case without tenant privilege leak,web,success,/admin/dashboard; support,customer|organization_manager,Support action is scoped and audit trail persists,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-04-WEB-EMPTY_STATE,platform_admin,close,ADM-04,Resolve support case without tenant privilege leak,web,empty_state,/admin/dashboard; support,customer|organization_manager,Support action is scoped and audit trail persists,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-04-WEB-INVALID_INPUT,platform_admin,close,ADM-04,Resolve support case without tenant privilege leak,web,invalid_input,/admin/dashboard; support,customer|organization_manager,Support action is scoped and audit trail persists,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-04-WEB-CANCEL_OR_RETRY,platform_admin,close,ADM-04,Resolve support case without tenant privilege leak,web,cancel_or_retry,/admin/dashboard; support,customer|organization_manager,Support action is scoped and audit trail persists,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-04-WEB-NOTIFICATION,platform_admin,close,ADM-04,Resolve support case without tenant privilege leak,web,notification,/admin/dashboard; support,customer|organization_manager,Support action is scoped and audit trail persists,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-04-WEB-PERSISTENCE,platform_admin,close,ADM-04,Resolve support case without tenant privilege leak,web,persistence,/admin/dashboard; support,customer|organization_manager,Support action is scoped and audit trail persists,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-04-WEB-ACCESSIBILITY,platform_admin,close,ADM-04,Resolve support case without tenant privilege leak,web,accessibility,/admin/dashboard; support,customer|organization_manager,Support action is scoped and audit trail persists,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-04-WEB-RESPONSIVE_OR_NATIVE,platform_admin,close,ADM-04,Resolve support case without tenant privilege leak,web,responsive_or_native,/admin/dashboard; support,customer|organization_manager,Support action is scoped and audit trail persists,admin,needs_ui_confirmation,not_run,,,,,,,,,,
ADM-04-WEB-UNAUTHORIZED,platform_admin,close,ADM-04,Resolve support case without tenant privilege leak,web,unauthorized,/admin/dashboard; support,customer|organization_manager,Support action is scoped and audit trail persists,admin,needs_ui_confirmation,not_run,,,,,,,,,,
